i sys itr dvfs rapl read_5th read_10th read_50th read_90th read_95th read_99th measure_qps target_qps time joules rx_desc rx_bytes tx_desc tx_bytes instructions cycles ref_cycles llc_miss c1 c1e c3 c6 c7 num_interrupts
0 linux_tuned 200 0xf00 135 99.3 116.5 202.5 303.9 366.3 648.8 599674.4 600000 20.0 1407.27 12824280 2172216765 35406349 2875521300 218860325516.0 376286812130.0 727609271636.0 916649919.0 1209462.0 827608.0 38676.0 0.0 70304.0 1562712
0 linux_tuned 200 0xf00 95 98.7 117.0 202.2 303.2 364.3 651.2 599651.9 600000 20.0 1405.97 12824033 2172786712 35404392 2872720211 218607872552.0 374909840470.0 725014154581.0 910686112.0 1173092.0 831298.0 41782.0 0.0 75636.0 1562730
0 linux_tuned 200 0xf00 55 100.2 118.6 203.5 303.4 359.6 614.7 599790.7 600000 20.0 1403.8 12826638 2173873139 35416671 2880894355 218278675581.0 373425137412.0 722509059529.0 891305731.0 1130124.0 841544.0 44502.0 0.0 82289.0 1562650
0 linux_tuned 300 0xf00 135 93.7 112.1 232.4 345.3 361.9 395.8 199841.8 200000 20.0 1142.61 4534452 741517261 11997199 962552953 88510063125.0 167460788811.0 328054446439.0 228308990.0 223364.0 1178414.0 296896.0 0.0 743951.0 1041495
0 linux_tuned 300 0xf00 95 95.3 113.7 233.7 345.6 362.6 397.6 200029.7 200000 20.0 1141.46 4536314 741749674 12006517 958383582 88198086131.0 167882648098.0 329526140150.0 226318674.0 197566.0 1117788.0 304162.0 0.0 756949.0 1041613
0 linux_tuned 300 0xf00 55 94.6 112.6 233.4 345.7 362.6 397.4 199969.3 200000 20.0 1142.94 4536778 742152999 12005188 961224020 88529320524.0 168151470352.0 329859948275.0 228441162.0 221014.0 1170616.0 300458.0 0.0 748437.0 1041557
0 linux_tuned 300 0xf00 135 109.7 131.3 251.8 362.3 389.6 438.4 400008.4 400000 20.0 1255.96 8500468 1446164551 23724228 1921741717 151138275193.0 259635356700.0 506647201292.0 468925075.0 243441.0 857142.0 239383.0 0.0 547920.0 1041875
0 linux_tuned 300 0xf00 95 111.3 133.5 251.7 363.2 390.8 440.8 400033.4 400000 20.0 1256.11 8500698 1446142108 23723842 1919164700 150957627395.0 260688687578.0 507915957498.0 489705734.0 242846.0 860594.0 227241.0 0.0 535497.0 1041853
0 linux_tuned 300 0xf00 55 106.6 127.8 247.4 358.8 385.0 436.2 400150.4 400000 20.0 1261.8 8503998 1446561991 23742232 1917994224 152944657153.0 263328108976.0 512012960918.0 487439875.0 340916.0 996199.0 225681.0 0.0 510179.0 1041868
0 linux_tuned 300 0xf00 135 124.0 151.5 272.9 394.3 437.4 608.5 599733.1 600000 20.0 1368.7 12887402 2177739182 35131747 2879032046 213734997482.0 347695753007.0 672728182921.0 791932805.0 340032.0 809707.0 135787.0 0.0 237900.0 1041845
0 linux_tuned 300 0xf00 95 120.5 147.9 268.2 391.9 433.6 611.6 599858.2 600000 20.0 1372.7 12891077 2178398775 35163070 2875959759 215034661416.0 352288467172.0 681551378256.0 813749889.0 495200.0 804469.0 123596.0 0.0 208842.0 1041850
0 linux_tuned 300 0xf00 55 117.9 143.7 265.7 390.5 435.5 617.3 600282.1 600000 20.0 1375.05 12893545 2177419409 35195845 2868914564 215717608964.0 353712432484.0 684350127424.0 817403295.0 513846.0 861439.0 116942.0 0.0 198896.0 1041881
0 linux_tuned 400 0xf00 135 107.0 130.6 292.0 439.1 466.6 504.1 199833.1 200000 20.0 1127.33 4475336 737571605 11966273 959669999 85315743883.0 159711422968.0 314672061344.0 220719724.0 120593.0 816737.0 278623.0 0.0 769087.0 781289
0 linux_tuned 400 0xf00 95 102.4 126.1 287.8 437.4 464.4 497.9 200049.3 200000 20.0 1130.8 4483678 738744509 11982192 959030205 86314348344.0 160799652031.0 315416300321.0 225418849.0 159953.0 890711.0 290890.0 0.0 770158.0 781363
0 linux_tuned 400 0xf00 55 105.3 128.8 289.2 437.3 464.1 493.6 200074.9 200000 20.0 1129.18 4482906 738599561 11983565 960059768 85983580736.0 159335447161.0 311506386950.0 220427502.0 171363.0 817602.0 287437.0 0.0 780722.0 781363
0 linux_tuned 400 0xf00 135 132.8 162.3 318.3 461.8 488.8 552.1 399807.2 400000 20.0 1232.6 8504188 1444644392 23556771 1911232567 145967816261.0 242254188693.0 473703024363.0 449637992.0 82724.0 450695.0 196993.0 0.0 592992.0 781407
0 linux_tuned 400 0xf00 95 105.2 131.5 287.3 432.5 462.5 519.4 399531.5 400000 20.0 1259.48 8521887 1447545830 23640538 1916235010 153307833305.0 259135178850.0 501924546565.0 486141258.0 418966.0 1040387.0 241752.0 0.0 506158.0 781424
0 linux_tuned 400 0xf00 55 124.0 155.0 311.8 456.5 485.7 539.3 399713.4 400000 20.0 1240.0 8505010 1446130669 23567108 1918123431 148050401466.0 247103262791.0 482626891458.0 444663674.0 120948.0 673486.0 207789.0 0.0 563608.0 781396
0 linux_tuned 400 0xf00 135 143.5 179.3 338.2 484.2 527.9 673.3 599998.5 600000 20.0 1349.5 12932621 2179571438 34848482 2867666984 209869586695.0 332292134290.0 643534567698.0 723156468.0 183778.0 644559.0 170399.0 0.0 312727.0 781405
0 linux_tuned 400 0xf00 95 158.7 193.0 347.4 494.8 538.6 686.8 599939.0 600000 20.0 1433.57 12942362 2179389172 34794925 2867216173 207843153250.0 326886909010.0 633292709212.0 727375868.0 85542.0 476216.0 176053.0 0.0 344080.0 781352
0 linux_tuned 400 0xf00 55 136.0 172.1 332.5 485.2 533.4 699.1 600020.1 600000 20.0 1353.18 12941258 2181925059 34870860 2876325116 210430299141.0 334326562707.0 647016599293.0 752695201.0 252316.0 641265.0 161824.0 0.0 296610.0 781301
0 linux_tuned 50 0x1100 135 54.5 56.5 76.9 101.6 105.7 116.1 199891.8 200000 20.0 1294.18 5114276 779932381 12077242 962321847 104930818625.0 212272153062.0 362143001329.0 251166422.0 3266970.0 2562536.0 47265.0 0.0 121512.0 5146177
1 linux_tuned 50 0x1100 135 55.3 57.2 77.7 102.5 106.4 117.0 199945.9 200000 20.0 1388.67 5107767 779828969 12081289 964825179 104912427054.0 212440745417.0 362432129560.0 254572792.0 3312035.0 2561120.0 46928.0 0.0 120454.0 5155688
2 linux_tuned 50 0x1100 135 53.7 56.2 76.6 101.7 105.9 116.6 199795.8 200000 20.0 1293.39 5111774 779770950 12068831 957889511 105004888772.0 212278212479.0 362157717843.0 252631998.0 3263590.0 2559966.0 48095.0 0.0 122646.0 5143882
3 linux_tuned 50 0x1100 135 53.8 56.3 76.4 101.3 105.7 116.4 200227.4 200000 20.0 1296.95 5114698 781262293 12096103 963717990 105142075102.0 213757870371.0 364668640561.0 257499594.0 3387875.0 2551801.0 44748.0 0.0 115054.0 5171927
4 linux_tuned 50 0x1100 135 54.0 56.4 76.8 101.6 105.8 116.3 200092.9 200000 20.0 1297.46 5113528 781139899 12087809 964210180 105122271276.0 213522435000.0 364270208227.0 256077126.0 3384253.0 2551943.0 44301.0 0.0 116065.0 5169074
0 linux_tuned 50 0x1100 95 54.9 56.8 77.2 102.4 106.4 117.1 199862.7 200000 20.0 1297.28 5112983 779143509 12072586 958611506 104940687437.0 212882345292.0 363176238530.0 253513913.0 3353299.0 2556229.0 45594.0 0.0 117935.0 5162877
1 linux_tuned 50 0x1100 95 54.0 56.3 76.6 101.7 105.9 116.3 200116.5 200000 20.0 1297.42 5118182 781279364 12089217 961061855 104983689488.0 212757403277.0 362963315803.0 252095639.0 3332743.0 2555813.0 46895.0 0.0 119276.0 5160918
2 linux_tuned 50 0x1100 95 53.8 56.2 76.4 101.5 105.9 116.7 200234.3 200000 20.0 1298.52 5116207 780229456 12095658 962551530 105186971109.0 213606329268.0 364411286731.0 258035861.0 3363361.0 2550456.0 45780.0 0.0 117292.0 5165985
3 linux_tuned 50 0x1100 95 54.7 56.6 77.2 102.1 106.1 116.7 199861.8 200000 20.0 1296.85 5110193 779335821 12075116 962477620 104933263152.0 212771941049.0 362986427411.0 252693367.0 3334338.0 2562036.0 46683.0 0.0 118428.0 5162127
4 linux_tuned 50 0x1100 95 53.7 56.1 76.2 101.3 105.7 116.5 199999.5 200000 20.0 1296.68 5110225 778805284 12080761 959071512 105075225500.0 213221417228.0 363756488597.0 257358091.0 3346235.0 2555583.0 45985.0 0.0 118679.0 5161862
0 linux_tuned 50 0x1100 75 53.8 56.2 76.5 101.4 105.7 116.4 199978.4 200000 20.0 1297.99 5113982 779227299 12078141 957334393 105117526048.0 213775893049.0 364701365263.0 256419596.0 3392672.0 2557333.0 44058.0 0.0 114785.0 5173363
1 linux_tuned 50 0x1100 75 53.7 56.1 76.4 101.4 105.8 116.2 200130.4 200000 20.0 1297.84 5106260 779320989 12087562 956989020 105063080710.0 213607512546.0 364411840631.0 257035089.0 3404816.0 2551475.0 45033.0 0.0 113952.0 5174041
2 linux_tuned 50 0x1100 75 53.8 56.2 76.3 101.4 105.7 116.3 200009.7 200000 20.0 1297.66 5113660 779778712 12082456 962382026 104930299582.0 212984101474.0 363350308188.0 253958830.0 3336003.0 2559612.0 46265.0 0.0 118160.0 5161109
3 linux_tuned 50 0x1100 75 54.9 56.8 77.3 102.1 106.2 116.8 200039.9 200000 20.0 1298.56 5106450 780231117 12084489 961287038 105070218774.0 213694319935.0 364563731843.0 255771277.0 3395444.0 2553524.0 44744.0 0.0 116298.0 5171541
4 linux_tuned 50 0x1100 75 54.9 56.7 77.0 102.0 106.0 116.6 200042.0 200000 20.0 1298.41 5110973 780075098 12085254 960920534 104880462773.0 212839460291.0 363104591275.0 252949896.0 3317830.0 2561577.0 46160.0 0.0 119439.0 5159844
0 linux_tuned 50 0x1100 55 53.9 56.3 76.6 101.7 105.9 116.7 199847.0 200000 20.0 1300.13 5112322 779853741 12073148 961377895 105215708396.0 214530110766.0 365987956614.0 263327685.0 3447125.0 2548485.0 43346.0 0.0 112089.0 5180480
1 linux_tuned 50 0x1100 55 54.2 56.4 76.7 101.7 105.8 116.3 200237.8 200000 20.0 1298.16 5111214 780683504 12095832 963932702 105053084289.0 213898734709.0 364910017479.0 258605512.0 3409472.0 2550959.0 43873.0 0.0 112988.0 5173067
2 linux_tuned 50 0x1100 55 54.9 56.8 77.4 102.1 106.1 116.4 199936.0 200000 20.0 1299.09 5105741 779877505 12078444 963668871 105203499127.0 214034421568.0 365136864411.0 259815190.0 3413968.0 2547428.0 44384.0 0.0 114634.0 5174444
3 linux_tuned 50 0x1100 55 53.8 56.3 76.7 101.6 105.8 116.4 199979.3 200000 20.0 1298.59 5108019 779209866 12080041 958469771 105217017425.0 213434607144.0 364116293018.0 256853158.0 3369736.0 2552502.0 45767.0 0.0 117165.0 5166174
4 linux_tuned 50 0x1100 55 53.2 55.9 76.2 101.0 105.5 116.3 199990.6 200000 20.0 1299.32 5110127 779770374 12080702 960193893 105304731481.0 214019050324.0 365115787530.0 262489351.0 3386087.0 2548931.0 45167.0 0.0 118044.0 5167745
0 linux_tuned 50 0x1100 135 58.6 63.4 87.6 113.6 122.6 151.2 400051.8 400000 20.0 1474.73 8518322 1446504794 24066200 1918742523 175547276347.0 351574958630.0 599765528550.0 548571006.0 5080501.0 872983.0 1831.0 0.0 6188.0 6030259
0 linux_tuned 50 0x1100 95 59.2 64.1 88.2 114.3 123.6 151.3 399964.1 400000 20.0 1478.53 8515121 1447505168 24062437 1917500037 175183422054.0 353439628537.0 602942278914.0 577926005.0 5055321.0 851506.0 1932.0 0.0 5731.0 6030834
0 linux_tuned 50 0x1100 55 58.4 63.0 87.3 113.4 122.2 149.3 400035.3 400000 20.0 1474.25 8517243 1446828348 24066660 1914971910 175563097593.0 349815608386.0 596762365052.0 511421826.0 5078830.0 891880.0 1875.0 0.0 5954.0 6030497
0 linux_tuned 50 0x1100 135 67.4 74.5 104.5 175.5 239.8 523.2 599527.3 600000 20.0 1605.77 12683375 2163813448 35782131 2873762690 232254399526.0 451223476680.0 769742900125.0 1034511615.0 3503821.0 134669.0 431.0 0.0 3222.0 6186891
0 linux_tuned 50 0x1100 95 68.9 75.6 106.1 176.8 241.5 536.3 599445.3 600000 20.0 1607.46 12672251 2160706268 35774260 2875827162 232281748774.0 452262154946.0 771515274304.0 1041379684.0 3490571.0 128159.0 429.0 0.0 3191.0 6186643
0 linux_tuned 50 0x1100 55 67.7 74.7 104.9 175.2 236.3 505.4 599947.0 600000 20.0 1606.03 12689363 2165370484 35812028 2876355936 232451390896.0 450960782459.0 769295816898.0 1025146237.0 3513281.0 132203.0 401.0 0.0 3476.0 6186941
0 linux_tuned 100 0x1100 135 60.8 68.0 109.8 150.6 156.1 171.4 199806.0 200000 20.0 1280.07 4873339 764231035 12053320 959223991 98125777925.0 196682227389.0 337950973505.0 250261360.0 1110530.0 2793476.0 160205.0 0.0 396947.0 3018832
0 linux_tuned 100 0x1100 95 60.0 66.9 109.2 149.5 155.4 171.5 199847.0 200000 20.0 1278.13 4877090 764435705 12057908 962505413 97900280220.0 196059222657.0 337233019577.0 249407985.0 1071913.0 2783043.0 158654.0 0.0 394046.0 3016241
0 linux_tuned 100 0x1100 55 60.1 67.1 108.9 149.6 155.4 170.7 199929.3 200000 20.0 1278.16 4866545 764025880 12060268 957007497 97929570538.0 195892178377.0 337001348756.0 247395436.0 1062498.0 2785116.0 158686.0 0.0 397846.0 3015630
0 linux_tuned 100 0x1100 135 68.7 76.5 117.5 155.6 166.8 188.0 399832.4 400000 20.0 1435.7 8484482 1444419967 23992817 1919956974 166456264388.0 313876236449.0 535521004921.0 452796833.0 2366290.0 2017806.0 33884.0 0.0 85352.0 3117105
0 linux_tuned 100 0x1100 95 68.0 75.9 117.3 155.8 166.9 187.3 400207.1 400000 20.0 1437.0 8488266 1444968014 24011753 1920936118 166770163015.0 314532118299.0 536654741564.0 458771852.0 2380794.0 2003997.0 33635.0 0.0 84390.0 3117102
0 linux_tuned 100 0x1100 55 68.4 76.2 117.6 155.9 167.0 187.9 400031.2 400000 20.0 1435.42 8487626 1445603294 24002696 1920309269 166854890065.0 314775672892.0 537050784820.0 463097633.0 2402517.0 1993567.0 33611.0 0.0 84927.0 3116854
0 linux_tuned 100 0x1100 135 78.3 87.9 134.1 191.7 226.3 384.7 599709.3 600000 20.0 1572.35 12745680 2168456863 35756659 2881511948 228118180707.0 425187353567.0 725332703950.0 992436298.0 2591297.0 639012.0 6019.0 0.0 10073.0 3123259
0 linux_tuned 100 0x1100 95 78.1 87.7 133.9 191.9 226.2 385.7 600172.1 600000 20.0 1572.86 12752803 2171583555 35784393 2878337122 228334781495.0 424415004147.0 724014265031.0 980380948.0 2576114.0 659394.0 5975.0 0.0 10063.0 3123300
0 linux_tuned 100 0x1100 55 77.6 87.2 133.2 190.4 225.9 386.8 599719.5 600000 20.0 1575.46 12738451 2167728130 35755688 2877486648 228223679310.0 425542566627.0 725937371437.0 995768699.0 2608985.0 632912.0 5836.0 0.0 10087.0 3123251
0 linux_tuned 200 0x1100 135 76.8 89.5 171.1 246.2 261.1 282.5 200087.7 200000 20.0 1247.39 4639211 748579265 12039132 960199385 89883233150.0 176924103801.0 309810720178.0 226909698.0 329363.0 1583950.0 295971.0 0.0 720380.0 1559310
0 linux_tuned 200 0x1100 95 78.2 90.8 171.7 247.4 262.6 283.7 199940.4 200000 20.0 1246.28 4648358 749049537 12030712 960731635 89991005928.0 177032744585.0 309931181857.0 227784392.0 337202.0 1577612.0 293639.0 0.0 719295.0 1559331
0 linux_tuned 200 0x1100 55 77.9 91.0 171.2 246.6 261.7 284.7 200160.3 200000 20.0 1248.06 4642219 748749571 12043885 961160131 89982324895.0 177403041091.0 310317433176.0 229051954.0 338406.0 1597915.0 296388.0 0.0 718693.0 1559483
0 linux_tuned 200 0x1100 135 83.6 97.8 176.7 250.6 268.1 298.6 399882.4 400000 20.0 1489.71 8479428 1444019011 23875264 1922454042 158226943260.0 283391630398.0 485002957854.0 468989556.0 1025579.0 1697720.0 155587.0 0.0 357481.0 1562692
0 linux_tuned 200 0x1100 95 82.6 97.5 176.3 250.6 268.6 299.1 399674.4 400000 20.0 1393.12 8474204 1443899800 23855458 1917075602 157570093186.0 279846157251.0 479534879877.0 436999794.0 896379.0 1702813.0 161887.0 0.0 378472.0 1562720
0 linux_tuned 200 0x1100 55 83.6 98.4 178.2 253.6 271.0 301.8 399932.0 400000 20.0 1393.48 8476261 1443340908 23870782 1916981474 157408861248.0 279542210710.0 479409848871.0 435153407.0 897312.0 1690068.0 164874.0 0.0 380610.0 1562712
0 linux_tuned 200 0x1100 135 91.4 108.0 189.6 273.4 299.3 392.4 599710.1 600000 20.0 1530.38 12786769 2170420935 35514784 2870216902 222125274990.0 388198648473.0 663400576811.0 889663156.0 1331703.0 1111095.0 61419.0 0.0 110014.0 1562774
0 linux_tuned 200 0x1100 95 93.1 110.1 192.8 275.4 300.2 386.5 600265.7 600000 20.0 1522.91 12800196 2171894718 35537402 2881434317 221088531216.0 381771951473.0 652403240079.0 836320767.0 1136837.0 1111087.0 79353.0 0.0 144234.0 1562785
0 linux_tuned 200 0x1100 55 93.3 109.8 191.3 273.9 299.6 389.5 599794.2 600000 20.0 1624.67 12793599 2170807126 35517900 2877554500 221636563710.0 386580439608.0 660282618582.0 887916627.0 1238662.0 1101883.0 70471.0 0.0 126009.0 1562781
0 linux_tuned 300 0x1100 135 89.1 106.7 228.5 341.5 359.0 391.8 200115.0 200000 20.0 1232.26 4544993 742468234 12015473 961231160 89137333406.0 171401265454.0 300452394049.0 229515140.0 236962.0 1234099.0 308175.0 0.0 776714.0 1041543
0 linux_tuned 300 0x1100 95 89.8 108.6 226.9 342.1 359.7 393.4 200061.0 200000 20.0 1231.1 4541337 742697495 12009902 957885682 88902055445.0 171447033302.0 301111871623.0 227308783.0 222004.0 1198085.0 315239.0 0.0 788573.0 1041598
0 linux_tuned 300 0x1100 55 89.8 108.0 227.7 341.5 359.8 394.1 200067.9 200000 20.0 1230.95 4544629 742573752 12010774 958285443 88895969264.0 171692533485.0 301446720442.0 227468519.0 216538.0 1186973.0 311667.0 0.0 787784.0 1041603
0 linux_tuned 300 0x1100 135 109.1 131.0 248.9 360.4 385.9 432.4 400008.9 400000 20.0 1349.3 8486203 1443569466 23713243 1917317042 150152493143.0 262853579701.0 458526276187.0 473298311.0 147860.0 737710.0 245076.0 0.0 624118.0 1041868
0 linux_tuned 300 0x1100 95 108.0 129.2 246.2 358.4 383.3 432.2 399706.0 400000 20.0 1350.58 8478260 1444560892 23699016 1918128993 150498862370.0 261612807060.0 453387820533.0 456605990.0 169086.0 720356.0 252003.0 0.0 633947.0 1041887
0 linux_tuned 300 0x1100 55 109.2 132.0 250.9 361.4 387.3 432.8 399914.6 400000 20.0 1349.23 8483073 1443879604 23701780 1914155591 150623898351.0 262457297076.0 459411641837.0 461224738.0 177863.0 791687.0 236317.0 0.0 606944.0 1041804
0 linux_tuned 300 0x1100 135 111.7 135.5 254.9 367.9 400.3 480.2 599680.5 600000 20.0 1486.77 12835804 2174700877 35207650 2877570430 215628577816.0 356743394140.0 610885427982.0 777486540.0 359620.0 885332.0 193891.0 0.0 326173.0 1041901
0 linux_tuned 300 0x1100 95 126.5 152.1 269.6 380.5 407.1 487.2 599471.3 600000 20.0 1471.48 12833071 2172046905 35118193 2870998847 212242517401.0 345921590159.0 594190346236.0 710497958.0 122476.0 709239.0 204818.0 0.0 382160.0 1041871
0 linux_tuned 300 0x1100 55 113.9 138.0 256.3 368.4 400.4 481.3 599400.1 600000 20.0 1490.62 12837999 2171713333 35191129 2872264164 216167822422.0 359752361625.0 615924166904.0 818563680.0 435530.0 910146.0 167782.0 0.0 292886.0 1041847
0 linux_tuned 400 0x1100 135 99.7 121.8 281.2 433.4 459.0 488.6 200121.2 200000 20.0 1220.41 4488448 738949350 11987130 959637308 86685942386.0 163659789420.0 287384275313.0 222300388.0 164161.0 945406.0 295432.0 0.0 790894.0 781321
0 linux_tuned 400 0x1100 95 99.4 121.7 282.2 433.5 459.6 489.1 199936.6 200000 20.0 1219.17 4491253 739612310 11976884 961139516 86578119505.0 163979601316.0 288245704044.0 229822369.0 171851.0 930196.0 299572.0 0.0 792856.0 781142
0 linux_tuned 400 0x1100 55 99.4 121.7 281.5 433.3 458.6 488.2 200076.0 200000 20.0 1222.04 4490263 739180530 11988503 964094687 87093856665.0 164926216057.0 289102323995.0 226904719.0 179493.0 990331.0 304799.0 0.0 791775.0 781329
0 linux_tuned 400 0x1100 135 121.0 151.5 308.4 450.8 479.9 533.4 399978.5 400000 20.0 1331.78 8491939 1445115677 23571381 1914683176 147362865211.0 248459128511.0 431148357808.0 456416508.0 126201.0 506142.0 198823.0 0.0 625159.0 781296
0 linux_tuned 400 0x1100 95 107.4 134.0 291.8 436.5 467.4 522.4 399769.5 400000 20.0 1355.9 8507148 1445978857 23624582 1914603018 151782291804.0 259210482518.0 447258072669.0 479652350.0 235858.0 946510.0 254719.0 0.0 591880.0 781398
0 linux_tuned 400 0x1100 55 106.4 132.2 289.1 434.6 464.6 518.6 400055.2 400000 20.0 1358.98 8516528 1447266040 23646359 1921221983 152900346883.0 261640705114.0 451307799999.0 479241660.0 325734.0 1002509.0 247086.0 0.0 572547.0 781398
0 linux_tuned 400 0x1100 135 118.2 150.1 307.6 451.6 486.4 571.6 600058.0 600000 20.0 1475.36 12911992 2179301966 34987242 2876198398 214397496743.0 347003967857.0 593207650902.0 743598740.0 518899.0 805788.0 174266.0 0.0 310037.0 781396
0 linux_tuned 400 0x1100 95 118.7 151.1 310.7 456.1 490.2 585.9 600131.5 600000 20.0 1474.83 12906860 2179186900 34980006 2879774568 213279294008.0 346593412169.0 592750894116.0 771616304.0 347528.0 773264.0 201559.0 0.0 347031.0 781400
0 linux_tuned 400 0x1100 55 122.1 155.9 312.9 455.2 487.2 572.2 599717.3 600000 20.0 1471.58 12889755 2177665809 34935401 2870297280 213035710314.0 344061568670.0 588648482631.0 730679228.0 295186.0 832176.0 203934.0 0.0 359561.0 781406
0 linux_tuned 50 0x1300 135 52.0 54.6 74.6 98.9 104.0 113.7 200106.9 200000 20.0 1407.9 5143662 782913497 12088808 963747188 105783350858.0 216977222632.0 331276150718.0 263434711.0 3243577.0 2852223.0 46388.0 0.0 120903.0 5146708
0 linux_tuned 50 0x1300 95 51.7 54.1 73.8 98.5 103.7 113.2 199956.0 200000 20.0 1406.17 5148296 782940704 12079151 961388052 105849358271.0 217101007930.0 331442583313.0 260634311.0 3288534.0 2852955.0 45697.0 0.0 116530.0 5156798
0 linux_tuned 50 0x1300 55 51.9 54.3 74.2 98.4 103.8 113.7 200128.9 200000 20.0 1408.3 5150623 783017721 12088227 960416627 106054392943.0 218063573258.0 332885755437.0 265573450.0 3372320.0 2836428.0 44378.0 0.0 114708.0 5169600
0 linux_tuned 50 0x1300 135 55.9 60.4 83.2 106.1 114.2 133.7 400020.8 400000 20.0 1591.26 8507495 1445890844 24071864 1916673384 178021789290.0 360544102666.0 550295737320.0 489352779.0 5419231.0 1149403.0 2107.0 0.0 6547.0 6022395
1 linux_tuned 50 0x1300 135 56.2 60.5 83.6 106.4 113.9 130.2 400143.7 400000 20.0 1595.27 8517476 1446350759 24080202 1916579739 178362063382.0 362260392469.0 552914604969.0 510131419.0 5464004.0 1120431.0 1918.0 0.0 5921.0 6024476
2 linux_tuned 50 0x1300 135 56.3 60.4 83.3 106.5 114.2 132.0 400259.2 400000 20.01 1596.79 8514934 1446689943 24087874 1920099478 178311570711.0 362964697169.0 553989717010.0 516894285.0 5472098.0 1105257.0 1985.0 0.0 6085.0 6024953
